EEBO,Author
99866404,"Mossom
99896454,Person of quality.
99866269,England and Wales. Parliament.
99862048,England and Wales. Army.
99862048,England and Wales. Parliament.
99872994,"Parrot
99896667,"Motteux
99867373,"Moulton
99863051,"Mountrath
99897842,J. B.
99862281,"Lipeat
99866325,J. H.
99866325,Moyle
99866208,"Mullins
99868302,"Mullard
99863058,"Musgrave
45097837,"Makemie
99860794,"Murford
99860005,"Muschamp
99860269,"Musgrave
99863056,"Musgrave
99860681,"Musgrave
99862052,"Musgrave
99865695,"Musgrave
99865529,"Musgrave
99861265,"Musgrave
99861679,"Musgrave
99861393,Mercurio-Mastix Hibernicus.
45578394,"Pembroke
36272646,"Menzeis
99867324,"Malpas
99869179,"Malpas
99863007,"Malvezzi
99868325,"Malvezzi
99860324,"Manasseh ben Israel
99861165,"Manchester
99871288,"Manchester
99859423,"Manchester
99859584,"Manchester
36282382,"Manchester
99896658,"Manchester
99859234,"Manchester
99863003,J. M.
99859160,"Inchiquin
99858926,J. M.
99858926,Cleveland
99863009,"Manley
99868109,"Manley
99863010,"Dugdale
99866539,J. M.
99896539,"Manning
99863872,"Manton
99873578,"L. M.
99861810,L. M.
45578391,"Manton
99872539,Well wisher both of church and state.
99863012,"Manzini
99865454,"Marbury
99865339,"Marbury
99860349,"Marsh
36282380,"Marchmont
99897079,"Marchmont
36273526,"Marchmont
99864802,"Margetts
99867610,"Marguerite
99897836,A. M.
99868349,"Marius
99863083,N.N.M.
99859490,R. M.
12043644,"A. M.
99868314,"MarnettÃ¨
99859109,R. M.
99866085,"Marriott
99867037,"Mariott
99863004,"R. M.
99859507,"Marryat
99867245,"Marsal
99867278,"Marsal
99861073,"Marsh
99896308,"Marshall
99863015,R. M.
99862009,B. M.
99896660,"Marshall
99865987,"Marshall
42476203,"Marsin
99863065,"Marston
99861771,"Marten
99873149,"Marten
99862998,"Marten
99863017,"Marten
99871939,"Martin
99872721,"Martin
99863019,"Martin
99868288,"Martindale
99867571,"Martini
99861377,T. M.
99861377,England and Wales. Parliament.
99863022,"Marvell
99872823,"Mason
99863023,"Mason
99869607,"Mason
99899587,"Mason
99899666,"Mason
99866469,"Mason
38875845,Third Order Regular of St. Francis.
38875845,Angelus Francis.
99872629,"Mason
99868225,"Lepidus
99871873,Eminent person out of the Leaguer.
99871873,Fairfax
99868765,"Cholmley
99860479,E. A.
99869773,"Newton
99861564,"Newton
99866113,"Newton
99867824,"Newton
99863118,"Nicholas
99859479,"Nicholas
45789364,"Nicholls
99861668,E. N.
99861668,Scotland. Parliament.
99863144,"Nichols
99862100,"Nichols
99863122,"Nicholson
99862298,"Nicholson
99863117,"Nicholson
99862538,"Nicholson
99863126,"Nicholson
99869141,"Niclaes
45097873,"Niclaes
99867220,"Niclaes
99868013,"Niclaes
99865957,"Nicolls
99896812,"Nieremberg
99859241,"Walwyn
99866735,"Noble
99871342,"Norcroft
36282174,"Nalton
99899787,"Norman
45097874,"Norman
99866235,"Nortcliffe
99869243,England and Wales. Parliament. House of Commons.
99870656,"North
99863141,A. P.
99863148,"Albemarle
99861657,E. N.
99864587,"Northumberland
99869134,"Norton
99866795,"Norton
99864328,"Norton
45097875,"Norton
99866035,"Norton
99861094,"Norton
99863147,"Norwich
99864483,"Norwich
99858860,England and Wales. Parliament.
99866640,"Norwood
99861785,"Norwood
99866220,"Norwood
99865127,"Norwood
99867901,"Norwood
99863115,"Norwood
99865771,"Norwood
99872824,"Norwood
99863146,"Mercurius Melancholicus
99871424,"Philalethes
99896814,"Nott
99861720,"Noyes
99873431,"Nutt
99868889,"Nutt
99870757,"Nutt
45097877,"Nye
99868565,"Nye
99861267,"Nye
99867108,"Nye
99871308,"Napier
99860873,Commander in the army.
99864091,G. N.
99896512,England and Wales. Court of Quarter Sessions of the Peace (London)
99896668,J. N.
99863067,J. N.
99895377,J. N.
99865925,J. N.
99896669,J. N.
99866466,"Naylor
99867982,N. N.
99866661,"Naylor
99866037,"Naylor
99864253,"Naylor
99863093,"Naylor
99863094,"Naylor
99863095,"Naylor
99866077,"Naylor
99862551,"Naylor
99863098,"Naylor
99859370,"Naylor
99866633,"Naylor
99862543,"Naylor
99865703,"Naylor
99866669,"Naylor
99866188,"Naylor
99864255,"Naylor
99863134,"Naylor
99872487,"Naylor
99866502,"Naylor
99863100,"Naylor
99863103,"Naylor
99872441,"Naylor
99866522,"Naylor
99866574,"Naylor
99863106,"Naylor
45578396,"Naylor
99899599,"Naylor
99860151,"Naylier
99862089,"Neale
99896458,"Neale
99896459,"Neale
99896312,"Lover of Truth
99871872,"Nedham
99863085,"Nedham
99861576,"Nedham
99863084,"Nedham
99862136,"Nedham
99863082,"Nedham
99864265,"Nedham
99863081,"Nedham
99867198,"Nedham
99861911,B. N.
99863080,"Nedham
99867945,"Nelme
99863137,"Nelson
99896461,"Gonnelieu
99866349,N. N.
99860259,United Provinces of the Netherlands.
99860259,England and Wales. Parliament.
99896671,United Provinces of the Netherlands. Staten Generaal.
99865811,United Provinces of the Netherlands. Staten Generaal.
99863136,United Provinces of the Netherlands. Staten Generaal.
99865147,United Provinces of the Netherlands. Staten Generaal.
99863113,"Nethersole
99862594,"Nethersole
99872860,"Country-man
99842842,"Byfield
99873363,"Nethersole
99863112,"Nethersole
99863123,"Nethersole
99863114,"Nethersole
99859005,"Neville
99861980,"Neville
99867427,"Neville
99863120,"Neville
99862003,"Neville
99863138,"Neville
99863105,N. N.
99863105,Cogan
99860679,"Wither
99867239,Church of England.
99867432,"Walkley
99863068,C. N.
99871952,Yorke-shire gentleman.
99871952,Newcastle
99864000,"Fairfax
99862331,"Fairfax
99860725,England and Wales. Parliament.
99871165,A Builder of Zion the New Jerusalem.
99899600,Builder of Zion the New Jerusalem.
99871527,"St. Albans
99895330,P. N.
99864549,P. N.
99864549,Porter
99860303,Master of Malta.
99872941,I. C.
99861511,Cordiall Wel-Willer to the Peace of This Famous City.
99873286,"Walwyn
99864660,England and Wales. Sovereign (1625-1649 : Charles I).
99864660,England and Wales. Sovereign (1660-1685 : Charles II).
99865071,"Cromwell
99863143,"Warwick
99867742,"Bacon
99871161,"Canne
99861594,D. N.
99861594,Spain. Sovereign (1621-1665 : Philip IV).
99861594,England and Wales. Parliament.
99873423,W. N.
99899786,Friend and lover of all men.
99871715,W. N.
99865317,"Newark
99861900,"Newark
50874296,"Newark
99861337,"Newark
99866129,"Newbury
99871815,"Newcastle
99860589,"Newcastle
99868520,"Newcome
99861803,"Newcomen
99860369,"Newcomen
99861368,"Newcomen
99863097,"Newcomen
99873404,"Newcomen
99860352,"Newcomen
99869349,"Newman
99860509,"Newrobe
99860417,"Newrobe
99864279,"Norwich
99859719,Gentleman of good worth now resident in London.
36273263,"Ker
99859013,England and Wales. Parliament. House of Commons.
43078101,"Carr
99871371,"Ocane
45097878,"Ockanikon
99859610,"Hussey
43078102,"Draghi
99863161,Veridicus.
99870622,"Office of Publick Advice (London
12172492,"Offley
99866902,"Ogilby
99873086,"Ogilvy
99869129,"Ogle
99896467,"Okeham
99864986,"Pembroke
36282260,"Oldmixon
99895718,"Oldys
99899648,"Oliphant
99868897,"Oliveras
99863162,"Owen
36272440,"Oates
99865255,"O'Neill
99865001,"O'Neill
99858798,"O'Neill
99873455,"O'Neill
99896816,"Cromwell
36282248,"Holt
99872409,Ireland. General Assembly at Kilkenny.
99871824,Committee for the Militia of London.
99866588,"Ormonde
99865207,"Ormonde
99863191,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99863191,Ormonde
99863157,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99863157,Ormonde
99865281,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99863192,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99863155,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99863155,Ormonde
99861897,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99861897,Ormonde
99897843,"Inchiquin
99861635,Ireland. Lord Lieutenant (1641-1649 : Ormonde)
99861635,Ormonde
99863129,"Osborne
99863133,"Osborne
99863128,"Osborne
99865634,"Osborne
45504496,"Ussher
99873381,"Osborne
99863130,"Osborne
99863189,"Osborne
99864452,"Osborne
99895989,"Oates
99863150,"Overbury
99826673,"Overton
99861925,"Overton
99868703,"Overton
99861690,"Overton
99873207,"Overton
50805911,"Overton
99861868,"Overton
99864044,"Overton
99861261,"Overton
45097881,"Overton
99896815,"Oates
99860945,"Overton
99872380,"Overton
99859983,"Overton
99861214,"Overton
99861542,"Overton
99861561,"Overton
99865268,"Overton
99861749,"Overton
99863188,"Overton
45504497,Well-wisher to his country.
45504497,Scotland. Parliament.
99867905,"Ovid
99867264,J. O.
99873021,"Owen
43077551,"Oxinden
99871198,"Oxford
99863180,University of Oxford.
38876070,University of Oxford.
99871966,University of Oxford.
99864096,Philanax Anonomous.
99895907,"Pechey
99900038,"Pechey
43078107,R. P.
43078107,St. Paul's School (London
99872497,R. P.
99860886,"Peck
99869035,"Peck
11081139,"Peck
99867520,"Pecquet
99872085,"Peedle
99863297,"Peirce
99866981,S. P.
99863233,"Peirce
99867867,"Peirce
99867285,"Peirce
99871314,"Peirce
99866156,"Peirce
99863248,"Pell
36273381,"Pelling
99863198,"Pellisson-Fontanier
99859887,"Pembroke
99866092,"Pembroke
99866282,"Pemell
99866281,"Pemell
99865866,"Pemell
99872303,"Pendarves
99861505,"Fowke
99865989,"Penington
45504499,T. P.
99865512,"Penington
99863202,"Penington
99863298,"Penington
99863299,"Penington
36272978,"Penn
36272981,"Penn
99869173,W. P.
36282211,"Penn
99871879,"W. P.
45789374,"Penn
45789375,"Penn
45097890,"Pennecuik
99868241,Doctor Merry-man.
99895910,"Pennyman
45789380,A. C.
45789380,Pennyman
99866339,"Penruddock
36282435,"Penruddock
99866200,"Pack
43078113,"Pepys
43078116,"Pepys
99859339,"Percy
99862659,"PÃ©rez de MontalvÃ¡n
99867689,"PÃ©rez de MontalvÃ¡n
99863205,"PÃ©rez de MontalvÃ¡n
99862067,England and Wales. Army.
99862067,Fairfax
99862461,D. P. P.
99873121,Officer of the Parliaments army.
99863213,"Bowles
99860108,"Philip IV
99869347,"Ricraft
42475131,"Perkins
42476291,"Perkins
36282453,"Perkins
43077555,"Perkins
99868364,"Perkins
99859980,"Perne
99865944,"Perrey
99895333,"Perrinchief
99899441,"Perron
99863176,"Page
99868833,R. P. (Robert Perrot)
99860082,"Paget
99866757,"Addamson
99897516,"Peter
99866087,"Peters
99859756,"Peterson
99861973,England and Wales. Army. Council.
99861212,One.
99863307,"Fowke
99863308,"Fairfax
99863506,"Grey
45789381,"Grey
99866406,"Philomystes
99895802,Committee of Kent Concerning Tithes.
99895802,England and Wales. Parliament. House of Commons. Proceedings. 1646. aut
99863210,England and Wales. Army. Council.
99863210,Fairfax
99871352,England and Wales. Sovereign (1625-1649 : Charles I).
99860887,City of London (England). Court of Common Council.
99860887,England and Wales. Parliament. House of Commons.
47683486,City of London (England). Court of Common Council.
47683486,England and Wales. Parliament.
99861945,"Fairfax
99860220,"Paine
99873178,"Petrie
99863174,"Pain
99865979,"Paine
99863826,"Woodall
99867575,"Petto
45097883,"Pain
99867900,"Peyton
99859286,"Peyton
99867565,"Fedro von Rodach
43246663,"Philoctetes
99895821,"Philip IV
99860962,Spain. Sovereign (1621-1665 : Philip IV)
99861590,"Philpot
99869410,"Philipot
99860892,"Phillips
38875744,"T. P.
99868847,"Phillipps
43077558,"Phillips
99870968,"Phillippson
99895913,"Pibrac
99860515,"Pickering
99869493,"Pickering
42476301,"Ward
99868682,"Palmer
99869418,"Pierce
99872351,"Pierce
38875846,"Palmer
99867562,"Palmer
99867563,"Palmer
99859782,"Piers
99871971,"Piers
43077559,"Pierreville
43077560,"Pierreville
99859243,"Pigot
99871732,"Pigot
99859818,"Pike
99865855,"[Pinchbeck
99873277,"Pindar
99869831,"Pindar
99897845,"Pinder
99859232,"Pinck
99868940,"Pinnell
99867024,"Pisani
99895843,"Pitcairn
99861678,"Palmer
99872762,"Pitt
43077564,"Pix
99861079,"Palmer
99899971,"Pix
99868835,"Planis Campy
99863231,"Plat
99896470,"Platter
99866070,Congregational Churches in New England. Cambridge Synod.
99866070,Mather
99860075,"Hartlib
99859282,"Plattes
99895914,"Playford
99864382,"Palmer
99863900,"Palmer
99863312,"Victor
99871345,A Well-Wisher to the Peace of This Our Sion.
99860858,"Pliny
99863217,"Plockhoy
45578405,"Plot
99860128,True-hearted well-wisher to Great Brittanes happinesse.
99863224,"Contzen
99867895,"Plowden
99873246,"Plunkett
99873292,"Pleydell
99872420,"Evelyn
99865136,"Panter
42475123,"Panter
99859277,"Pollard
99865738,"Pollard
45578407,"Pollard
99868494,"Polwheile
99863194,"Heyrick
99900040,"Ponteus
36281993,"Poole
99864892,"Poole
99865111,"Poole
99868353,"Poole
99865903,"Pooly
99862057,"Walwyn
99861453,"Pope
99897582,"Pope
99863195,England and Wales. Army. Council.
99859477,D. T.
99869224,"Pordage
99868343,"Port
99863246,"Porter
99859607,"Porter
99869043,"Porter
99865573,"Porter
99865603,"Porter
99866409,"Porter
99872903,"Crowther
45578409,"Porterfield
99895722,"Faithorne
45097895,Protestant Dissenter.
45097895,Keith
99867570,"Postlethwaite
99869190,"Potter
99865670,"Potter
99862039,"Pounset
99869780,"Papillon
43078217,"Povey
99859910,"Povey
99863245,"Powell
42475138,"Powell
99867808,"Powell
99868010,"Powell
99865457,"Powell
99868009,"Powell
99863870,"Powell
99863244,"Powell
99865401,"Poyer
99865008,"Poyer
99863247,"Poyer
99864937,"Poyer
99860749,"Pointz
99861108,"Poyntz
99861189,"Poyntz
99861282,"Poyntz
99867772,"Martin
36282263,"PrÃ©chac
99895334,"PrÃ©chac
99872201,"Lover of truth
99872910,"Prescot
43078119,"Pressick
99867089,"Pressick
99899650,"Prevost
99872278,"Price
99861591,"Price
99863898,"Price
99871859,"Price
99861506,"Price
99860202,"Price
42475139,"Price
99868265,"L. P. (Laurence Price)
99868001,"L. P. (Laurence Price)
99867959,"L. P. (Laurence Price)
99860292,"L. P. (Laurence Price)
99867970,"L. P. (Laurence Price)
99867435,"L. P. (Laurence Price)
99868991,"L. P. (Laurence Price)
45789385,"L. P. (Laurence Price)
99867647,"L. P. (Laurence Price)
99868243,"L. P. (Laurence Price)
99895918,"L. P. (Laurence Price)
99867941,"Price
99861757,"Price
99868640,"Prichard
99872673,"Pricket
99863252,"Pride
99868382,"Prideaux
99868549,"Prideaux
99863253,"Prideaux
99863301,"Prideaux
99865914,"Nalton
99866548,"Overton
99868399,"Prime
99867690,"Prime
13708881,"Primerose
99863255,"Primerose
99872749,"Goodwin
99867765,"Pringle
42476313,"Russell
99872522,"Parinter
99858950,"Rupert
99863337,"Vane
99870115,"Underhill
99873369,Church of Scotland.
99860354,"Proffet
99867152,"Selden
99865031,"Lilly
99866419,Wel-wisher to the kingdome of our Lord Jesus.
99866419,Pendarves
99899404,"Butler
99871568,England and Wales. Army. Council.
99871568,Fairfax
50290039,City of London (England). Court of Common Council.
99870366,"Walton
99864296,"Parker
99864472,England and Wales. Sovereign (1660-1685 : Charles II)
99864472,Powell
99866360,"Parker
99863196,"Parker
99873586,"Strafford
99873474,"Prowd
99863258,"Prujean
45789365,"Parker
99864083,"Prynne
99863333,"Prynne
99864605,"Prynne
99872365,"Prynne
99862181,"Prynne
99871124,"Prynne
99862237,"Prynne
99869941,"Prynne
99862077,"Prynne
99863266,"Prynne
99862192,"Prynne
99863271,"Prynne
99863373,"Prynne
99871038,"Prynne
99863274,England and Wales. Parliament.
99863274,Prynne
99872401,"Prynne
99871096,"Prynne
99873572,"Prynne
99862116,"Prynne
99866447,"Prynne
99864198,"Prynne
99859886,"Anthony
99866682,Well-wishing Phylopater.
99863280,"Prynne
99863279,"Prynne
99871172,"Prynne
99866673,"Prynne
99869498,"Parker
99863285,"Prynne
99865437,"Prynne
99863288,"Prynne
99859917,"Prynne
99870205,"Prynne
99863238,"Prynne
99863322,"Prynne
99872258,"Prynne
99859773,"Pryor
99864882,"Pryor
99863291,"Przypkowski
99863292,"Przypkowski
99863321,One who hates both treason and traitors.
99859406,"Parker
99896710,"Pudsey
45578412,"Pudsey
99899759,"Pudsey
99865871,"Punch
99862091,"Parker
99871010,"Purefoy
99865037,"Purefoy
99866261,"Purnell
99868108,"Purnell
99868570,"Purnell
99867450,"Purnell
99859975,"Pursell
99859711,"Pury
99865933,"Stationers' Company (London
36282351,"Pusey
99872222,"Puttock
45097899,"Puttock
99860893,"Pye
43077568,"Pym
99859359,"Pym
99871686,"Pym
99859961,"Pym
45097901,"Pym
99873543,"Pym
99859424,"Pym
99871280,England and Wales. Parliament. House of Commons.
99871280,Pym
99859611,"Pym
99859669,"Pym
99859688,"Pym
99873636,"Pym
99859090,"Pym
99859040,"Pym
45097903,"Pym
99871253,"Pym
43077570,"Pym
99859746,"Pym
99860657,"Pym
99871240,"Pym
99866425,"Pynchon
99869731,"Pynchon
99866013,"Parker
42476211,"Parker
99867419,"M. P. (Martin Parker)
99870861,I. P.
99871276,"M. P. (Martin Parker)
99899382,"Parker
99860045,"Parker
99865394,"Parker
99895864,"Parker
99861283,"Parker
99859278,"Parker
99863208,"Parker
99863206,"Fidoe
12545812,England and Wales. Court of Wards and Liveries.
99866532,"Parnell
99863296,"Parnell
99866482,"Parnell
99861014,I. P.
99872956,"Parnell
99872168,"Purnell
99868527,"Parr
99872345,"Parr
99868530,"Parr
99868936,"Parry
99868638,"Parry
45097885,"Parsons
99859727,"Parsons
99873328,"Parsons
